run_id,strategy,split,test_start,test_end,mode,rebal_freq,hedge_freq,quantile,as_zscore,exclude_last_days,window_days,weighting_scheme,return_type,volatility_scaling,vol_window_days,final_nav,geom_avg_total_r,geom_avg_xs_r,std_xs_r,min_xs_r,max_xs_r,skew,kurtosis,max_dd,sharpe,alpha_buy_hold,tracking_error_buy_hold,ir_buy_hold,factor_loadings_low_risk,factor_loadings_momentum,factor_loadings_size,factor_loadings_quality,factor_loadings_value,factor_loadings_spx-rf,alpha_benchmark,alpha_benchmark_pvalue,tracking_error_benchmark,ir_benchmark,ttest_pval,levene_pval,timing_ability_coef,timing_ability_pval
092cfd33945a,SystematicMomentum,fold5_test2019,2019-01-01,2019-12-31,long_short,ME,ME,0.3,True,21,504,equally_weighted,simple,True,21,1.0559412839722517,0.06090789405183661,0.03538898206414309,0.12550075222325005,-0.043257932991050754,0.02629716717394336,-1.2164563723765816,5.958962088704931,-0.13747984943799002,0.2819822306816978,-0.18907506295036547,0.1871279707052032,-1.0104051373924727,0.28821759696253146,0.4202049052892979,-0.45734407853514847,0.292772149793985,-0.5802878622444662,0.07419763647502414,-0.05558801803623248,0.32057927710607864,0.04663669713543259,-1.1919372822394632,0.8183925730900357,0.3454891379329965,-0.030797156054536604,0.8793725995030048
09d2ec19af81,SystematicMomentum,fold4_test2018,2018-01-01,2018-12-31,long_short,ME,ME,0.3,True,63,126,equally_weighted,simple,True,21,1.095995121531182,0.10516618075045026,0.07964726876275652,0.07157072413436734,-0.01435775805482643,0.012916282297601101,-0.303253122149024,0.6727880243662683,-0.041635680499205005,1.112847043621163,0.20850751490194908,0.17564758833049177,1.1870787232764581,-0.016132383331450496,0.6083535119440098,-0.21040918292551491,0.04911911497621149,-0.2962715162581491,-0.06354050295889577,0.008206763263634897,0.8419345404525806,0.03807361112024196,0.2155499050961243,0.1608881364558971,2.5569731108045333e-13,0.04108588818512154,0.5852759540302568
0a3e0a609f2b,SystematicMomentum,fold5_test2019,2019-01-01,2019-12-31,long_short,ME,ME,0.1,False,84,756,equally_weighted,simple,True,21,1.0394630124895594,0.042937049074788014,0.0174181370870945,0.16610734428341473,-0.05588828533737168,0.043785022846988694,-1.0742050700330457,6.4797498399023485,-0.18979275068000453,0.10486072823712975,-0.20704590792741406,0.215680885081477,-0.9599641055311835,0.668643441410444,0.0037051603700455765,-0.4518813120619083,0.8817460696278304,-0.9903197437444105,0.06872132136509045,-0.08615308934262877,0.4980651773709739,0.10153557420625063,-0.8485015229009766,0.7941363729747459,0.0013086734017134316,0.15963845809882626,0.5556993279123401
0b7fd4657933,SystematicMomentum,fold2_test2016,2016-01-01,2016-12-31,long_short,ME,ME,0.12,False,84,252,equally_weighted,simple,True,21,0.8120793084188668,-0.2015887563538008,-0.2015887563538008,0.22685508536280885,-0.061185963190548365,0.06762107774898884,0.06073471603273685,3.2047170479504836,-0.24878214833090975,-0.8886234841568588,-0.39549442700519366,0.2703368941202986,-1.462968746060982,1.0622276997029865,0.3634882711014106,-0.7552165301144154,0.8199184372287023,-0.850136312871262,0.6470990868463146,0.06269522497087254,0.4618047868870604,0.11002471892990781,0.5698285401738956,0.9251961801968202,3.5018472015765865e-12,0.40947835833293655,0.24150871170428215
0bde499eaf11,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.2,False,84,252,equally_weighted,simple,True,21,1.205437046293369,0.2250103353701074,0.2250103353701074,0.1501773079293471,-0.041618409607203866,0.028757488369374196,-0.5717114718697857,2.3015058497125005,-0.11502860374840683,1.4982978352226588,0.17580267626442536,0.2096707270571451,0.8384702945037764,0.607198321753041,0.44401041028152355,-0.5869549694093864,0.015635083158130086,-1.2674893268910878,0.13028891388198752,0.05787183363670656,0.5168858881172751,0.07285230035693695,0.7943720836976432,0.24539088108091572,0.9334570910657509,-0.1741081729438461,0.35282506009013026
0c0fbc449606,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.12,False,84,756,equally_weighted,simple,True,21,1.246017002669653,0.2698686260705585,0.2698686260705585,0.15715181249858207,-0.03667538918883906,0.0300861302673312,-0.5408404355937612,1.4182310769429702,-0.13287140413466988,1.7172479386643629,0.22066096696487647,0.21454413063812064,1.0285108537276806,0.5426694308684901,0.6133588895308273,-0.5866369012272421,0.04735799618828801,-1.082789748374046,0.13613149187482962,0.1014670227771246,0.29609826039237147,0.0762372009897101,1.3309384586511752,0.2018191299282231,0.6370223747316188,-0.28223683583137027,0.14953370510959965
0c9b855fc9b4,SystematicMomentum,fold1_test2015,2015-01-01,2015-12-31,long_short,ME,ME,0.12,True,21,126,equally_weighted,simple,True,21,1.1483891874463046,0.1621687387934332,0.1621687387934332,0.21471059921648133,-0.045113887624931626,0.04304220926473601,-0.3597779810315473,0.6274809554063192,-0.16134194113313347,0.7552898617265141,0.11296107968775115,0.2570119487620552,0.439516840488735,-0.005150942664658709,1.868856683237759,-0.4512330144720287,-0.3935019507149595,-0.6970050967223389,0.1406720952704033,0.01546204263602502,0.8500055648767093,0.08208581545826017,0.18836436660469452,0.3400909016806888,2.138673410434866e-06,-0.4360163542155542,0.10284325180751858
0c9ce281854f,SystematicMomentum,fold4_test2018,2018-01-01,2018-12-31,long_short,ME,ME,0.1,False,63,756,equally_weighted,simple,True,21,1.0431342885128065,0.04714666527782985,0.02162775329013611,0.11661966787975483,-0.022230974794775326,0.01803335833444385,-0.2731942466096401,0.22165827777385383,-0.14452593587643117,0.18545545261230062,0.15048799942932867,0.19986697322040164,0.7529408035982977,0.7021426989594785,-0.23432576765103943,-0.5300738828488543,0.7163923768031745,-1.1192666304366796,0.0177560968878503,-0.17204156034955376,0.10328125323065565,0.0844039249886362,-2.0383123222375823,0.25283794384348746,0.0020347605037779938,0.2470062356796004,0.04621705659196954
0d003170ad86,SystematicMomentum,fold2_test2016,2016-01-01,2016-12-31,long_short,ME,ME,0.1,True,42,504,equally_weighted,simple,True,21,0.6881579856762088,-0.3324982263150704,-0.3324982263150704,0.2451191506543008,-0.06631825972514682,0.07430814030523081,0.012683509719504084,3.898248962090443,-0.3462170580384321,-1.3564759237600454,-0.5264038969664633,0.29135778204849766,-1.8067267442296813,1.1413222069948767,0.34697463582626725,-0.48985666139066636,1.2811896325206007,-0.9102275722555425,0.5825704194645291,-0.046558620269633866,0.620571909053778,0.11343815243620585,-0.4104317574796276,0.9754993985635785,1.82823874724052e-11,0.25939622075173324,0.48922588493368246
0d62587c1b0c,SystematicMomentum,fold2_test2016,2016-01-01,2016-12-31,long_short,ME,ME,0.3,True,63,126,equally_weighted,simple,True,21,0.8919908029642731,-0.11628442302190811,-0.11628442302190811,0.13205071343645708,-0.03548604644916742,0.0386743113562793,0.22554071140533077,3.753690584708249,-0.15617931897005632,-0.8806042769156585,-0.31019009367330097,0.1948373708744396,-1.5920461884758181,0.0748834677818648,1.0035841064312683,-0.35388638902189967,0.20422535191640537,0.1754910627949128,0.28546137810586397,0.018848998399073724,0.7269614777041703,0.062067372831689574,0.3036861001058843,0.9477047188938683,0.1995301158560736,0.09785970087241909,0.6264889835643976
